,Year,Ticker,Company,Sector,numEmployees,netIncome,netIncome_per_emp,grossProfit,grossProfit_per_emp,operatingIncome,operatingIncome_per_emp,totalRevenue,totalRevenue_per_emp,totalOperatingExpenses,totalOperatingExpenses_per_emp,mostly_remote
126,2019,CMCSA,Comcast Corporation,Consumer Services,136080.0,13057000000.0,95950.911228689,74502000000.0,547486.7724867725,21125000000.0,155239.5649617872,108942000000.0,800573.1922398589,87817000000.0,645333.6272780717,0
127,2018,CMCSA,Comcast Corporation,Consumer Services,122472.0,11731000000.0,95785.159056764,64815000000.0,529223.0060748579,19148000000.0,156345.9402965576,94507000000.0,771662.0941929584,75359000000.0,615316.1538964008,0
128,2021,RHI,Robert Half International Inc.,Commercial Services,163500.0,598626000.0,3661.321100917431,2696028000.0,16489.467889908257,742505000.0,4541.31498470948,6461444000.0,39519.53516819572,5718939000.0,34978.220183486235,0
129,2020,RHI,Robert Half International Inc.,Commercial Services,147150.0,306276000.0,2081.386340468909,2012611000.0,13677.274889568467,345351000.0,2346.9317023445465,5109000000.0,34719.67380224261,4763649000.0,32372.742099898063,0
130,2019,RHI,Robert Half International Inc.,Commercial Services,132435.0,454433000.0,3431.3663306527733,2525129000.0,19066.930947257144,565473000.0,4269.8153811303655,6074432000.0,45867.27073658776,5508959000.0,41597.455355457394,0
131,2018,RHI,Robert Half International Inc.,Commercial Services,119192.0,434288000.0,3643.615526274944,2411012000.0,20228.05317493277,598706000.0,5023.059530251738,5800271000.0,48663.46174014087,5201565000.0,43640.40220988913,0
132,2021,DG,Dollar General Corporation,Retail Trade,158000.0,2399232000.0,15185.012658227848,10813006000.0,68436.74683544303,3223275000.0,20400.474683544304,34220449000.0,216585.12025316452,30997174000.0,196184.64556962025,0
133,2020,DG,Dollar General Corporation,Retail Trade,142200.0,2655050000.0,18671.237693389598,10718862000.0,75378.77637130802,3557465000.0,25017.334739803093,33746839000.0,237319.5428973277,30189374000.0,212302.2081575246,1
134,2019,DG,Dollar General Corporation,Retail Trade,127980.0,1712555000.0,13381.426785435224,8489061000.0,66331.15330520394,2336904000.0,18259.915611814347,27753973000.0,216861.79871854975,25417069000.0,198601.88310673545,0
135,2018,DG,Dollar General Corporation,Retail Trade,115182.0,1589472000.0,13799.656196280668,7803870000.0,67752.5134135542,2120406000.0,18409.17851747669,25625043000.0,222474.37099546805,23504637000.0,204065.1924779913,0
136,2021,DRI,"Darden Restaurants, Inc.",Consumer Services,156883.0,952800000.0,6073.315783099507,1995000000.0,12716.482984134673,1160200000.0,7395.320079294761,9630000000.0,61383.32387830421,8469800000.0,53988.00379900945,0
137,2020,DRI,"Darden Restaurants, Inc.",Consumer Services,141195.0,629300000.0,4456.966160911139,1493500000.0,10577.59250170155,655300000.0,4641.109050127236,7196100000.0,50965.79404184434,6540800000.0,46324.68499171711,0
138,2019,DRI,"Darden Restaurants, Inc.",Consumer Services,127075.0,-52400000.0,-412.3541621762164,1408400000.0,11083.198511621817,438100000.0,3447.564092545809,7806900000.0,61435.26161628823,7368800000.0,57987.69752374243,0
139,2018,DRI,"Darden Restaurants, Inc.",Consumer Services,114368.0,713400000.0,6237.774794243273,1849000000.0,16167.151099741815,851500000.0,7445.28348373724,8510400000.0,74412.61369347904,7658900000.0,66967.3302097418,0
140,2021,GM,General Motors Company,Consumer Durables,155000.0,10019000000.0,64638.70967741936,18079000000.0,116638.70967741936,11434000000.0,73767.74193548386,127004000000.0,819380.6451612903,115570000000.0,745612.9032258064,1
141,2020,GM,General Motors Company,Consumer Durables,139500.0,6427000000.0,46071.68458781362,14502000000.0,103956.98924731182,8559000000.0,61354.83870967742,122485000000.0,878028.6738351254,113926000000.0,816673.8351254481,1
142,2019,GM,General Motors Company,Consumer Durables,125550.0,6732000000.0,53620.07168458781,14138000000.0,112608.52250099562,6444000000.0,51326.16487455197,137237000000.0,1093086.4197530863,130793000000.0,1041760.2548785344,0
143,2018,GM,General Motors Company,Consumer Durables,112995.0,8014000000.0,70923.49218991991,14278000000.0,126359.57343245276,6293000000.0,55692.72976680384,147049000000.0,1301376.1670870392,140756000000.0,1245683.4373202354,0
144,2021,AAPL,Apple Inc.,Electronic Technology,154000.0,94680000000.0,614805.1948051949,152836000000.0,992441.5584415584,108949000000.0,707461.0389610389,365817000000.0,2375435.064935065,256868000000.0,1667974.025974026,1
145,2020,AAPL,Apple Inc.,Electronic Technology,138600.0,57411000000.0,414220.7792207792,104956000000.0,757258.2972582972,66288000000.0,478268.3982683983,274515000000.0,1980627.7056277057,208227000000.0,1502359.3073593073,1
146,2019,AAPL,Apple Inc.,Electronic Technology,124740.0,55256000000.0,442969.3763027096,98392000000.0,788776.6554433221,63930000000.0,512506.0125060125,260174000000.0,2085730.3190636523,196244000000.0,1573224.30655764,0
147,2018,AAPL,Apple Inc.,Electronic Technology,112266.0,59531000000.0,530267.400637771,101839000000.0,907122.370085333,70898000000.0,631518.0018883722,265595000000.0,2365765.2361356067,194697000000.0,1734247.2342472342,0
148,2021,APTV,Aptiv PLC,Producer Manufacturing,151000.0,590000000.0,3907.28476821192,2438000000.0,16145.69536423841,1209000000.0,8006.622516556291,15618000000.0,103430.46357615896,14409000000.0,95423.84105960264,0
149,2020,APTV,Aptiv PLC,Producer Manufacturing,135900.0,1804000000.0,13274.466519499632,1950000000.0,14348.78587196468,810000000.0,5960.264900662251,13066000000.0,96144.22369389256,12256000000.0,90183.95879323033,0
150,2019,APTV,Aptiv PLC,Producer Manufacturing,122310.0,990000000.0,8094.186902133922,2649000000.0,21658.081922982587,1408000000.0,11511.732483034912,14357000000.0,117382.06197367344,12949000000.0,105870.32949063854,0
151,2018,APTV,Aptiv PLC,Producer Manufacturing,110079.0,1067000000.0,9693.03863588877,2733000000.0,24827.623797454555,1598000000.0,14516.846991705956,14435000000.0,131133.09532245024,12837000000.0,116616.24833074427,0
152,2021,BA,Boeing Company (The),Electronic Technology,141000.0,-4202000000.0,-29801.41843971631,5190000000.0,36808.51063829787,-687000000.0,-4872.340425531915,62286000000.0,441744.6808510638,62973000000.0,446617.02127659577,1
153,2020,BA,Boeing Company (The),Electronic Technology,126900.0,-11873000000.0,-93561.8597320725,-1198000000.0,-9440.504334121357,-8167000000.0,-64357.762017336485,58158000000.0,458297.8723404256,66325000000.0,522655.634357762,1
154,2019,BA,Boeing Company (The),Electronic Technology,114210.0,-636000000.0,-5568.689256632519,4759000000.0,41668.85561684616,-2102000000.0,-18404.693109184835,76559000000.0,670335.3471674984,78661000000.0,688740.0402766833,0
155,2018,BA,Boeing Company (The),Electronic Technology,102789.0,10460000000.0,101761.861677806,19637000000.0,191041.84299876445,11843000000.0,115216.60878109526,101127000000.0,983830.9546741385,89284000000.0,868614.345893043,0
156,2021,HLT,Hilton Worldwide Holdings Inc.,Consumer Services,141000.0,410000000.0,2907.801418439716,1765000000.0,12517.7304964539,1032000000.0,7319.148936170212,2444000000.0,17333.333333333332,1412000000.0,10014.18439716312,0
157,2020,HLT,Hilton Worldwide Holdings Inc.,Consumer Services,126900.0,-715000000.0,-5634.357762017336,980000000.0,7722.616233254531,65000000.0,512.214342001576,1600000000.0,12608.353033884949,1535000000.0,12096.138691883372,0
158,2019,HLT,Hilton Worldwide Holdings Inc.,Consumer Services,114210.0,881000000.0,7713.860432536556,2512000000.0,21994.57140355485,1580000000.0,13834.16513440154,3766000000.0,32974.34550389633,2186000000.0,19140.180369494792,0
159,2018,HLT,Hilton Worldwide Holdings Inc.,Consumer Services,102789.0,764000000.0,7432.701942814892,2336000000.0,22726.167196879043,1421000000.0,13824.436466937124,3668000000.0,35684.752259483015,2247000000.0,21860.31579254589,0
160,2021,TSN,"Tyson Foods, Inc.",Consumer Non-Durables,137000.0,3047000000.0,22240.87591240876,6861000000.0,50080.29197080292,4755000000.0,34708.029197080294,47049000000.0,343423.3576642336,42294000000.0,308715.3284671533,0
161,2020,TSN,"Tyson Foods, Inc.",Consumer Non-Durables,123300.0,2061000000.0,16715.328467153286,5901000000.0,47858.880778588806,3734000000.0,30283.860502838605,43185000000.0,350243.3090024331,39451000000.0,319959.44849959447,0
162,2019,TSN,"Tyson Foods, Inc.",Consumer Non-Durables,110970.0,1980000000.0,17842.660178426602,5063000000.0,45624.94367847166,2855000000.0,25727.67414616563,42405000000.0,382130.3054879697,39550000000.0,356402.6313418041,0
163,2018,TSN,"Tyson Foods, Inc.",Consumer Non-Durables,99873.0,2970000000.0,29737.76696404433,5197000000.0,52036.08582900283,3152000000.0,31560.08130325513,40052000000.0,401029.3072201696,36900000000.0,369469.22591691447,0
164,2021,GOOG,Alphabet Inc.,Technology Services,135301.0,76033000000.0,561954.4570993562,146698000000.0,1084234.410684326,78714000000.0,581769.5360714259,257637000000.0,1904176.6136244372,178923000000.0,1322407.0775530117,1
165,2020,GOOG,Alphabet Inc.,Technology Services,121771.0,40269000000.0,330694.7719036321,97795000000.0,803106.4893172343,41224000000.0,338537.36812325445,182527000000.0,1498937.75934973,141303000000.0,1160400.3912264754,1
166,2019,GOOG,Alphabet Inc.,Technology Services,109594.0,34343000000.0,313366.2384764249,89961000000.0,820858.404320463,35928000000.0,327828.7341228487,161857000000.0,1476880.8566834205,125929000000.0,1149052.1225605716,0
167,2018,GOOG,Alphabet Inc.,Technology Services,98634.0,30736000000.0,311615.3285583475,77270000000.0,783397.8539075843,32595000000.0,330462.70283574105,136819000000.0,1387132.2760939794,104224000000.0,1056669.573258238,0
168,2021,GOOGL,Alphabet Inc.,Technology Services,135301.0,76033000000.0,561954.4570993562,146698000000.0,1084234.410684326,78714000000.0,581769.5360714259,257637000000.0,1904176.6136244372,178923000000.0,1322407.0775530117,1
169,2020,GOOGL,Alphabet Inc.,Technology Services,121771.0,40269000000.0,330694.7719036321,97795000000.0,803106.4893172343,41224000000.0,338537.36812325445,182527000000.0,1498937.75934973,141303000000.0,1160400.3912264754,1
170,2019,GOOGL,Alphabet Inc.,Technology Services,109594.0,34343000000.0,313366.2384764249,89961000000.0,820858.404320463,35928000000.0,327828.7341228487,161857000000.0,1476880.8566834205,125929000000.0,1149052.1225605716,0
171,2018,GOOGL,Alphabet Inc.,Technology Services,98634.0,30736000000.0,311615.3285583475,77270000000.0,783397.8539075843,32595000000.0,330462.70283574105,136819000000.0,1387132.2760939794,104224000000.0,1056669.573258238,0
172,2021,JNJ,Johnson & Johnson,Health Technology,134500.0,20878000000.0,155226.7657992565,64020000000.0,475985.13011152414,25247000000.0,187710.0371747212,93775000000.0,697211.8959107806,68528000000.0,509501.85873605945,1
173,2020,JNJ,Johnson & Johnson,Health Technology,121050.0,14714000000.0,121553.07724080958,54157000000.0,447393.638992152,20314000000.0,167814.95249896738,82584000000.0,682230.4832713754,62270000000.0,514415.5307724081,1
174,2019,JNJ,Johnson & Johnson,Health Technology,108945.0,15119000000.0,138776.44683096977,54503000000.0,500279.9577768599,21263000000.0,195171.87571710497,82059000000.0,753214.9249621369,60796000000.0,558043.0492450319,0
175,2018,JNJ,Johnson & Johnson,Health Technology,98050.0,15297000000.0,156011.44308290115,54490000000.0,555734.0350125701,21175000000.0,215960.14298754212,81581000000.0,832030.4332971275,60406000000.0,616070.2903095854,0
176,2021,DXC,DXC Technology Company,Technology Services,134000.0,718000000.0,5358.20895522388,3582000000.0,26731.34328358209,1549000000.0,11559.701492537311,16265000000.0,121380.59701492536,14716000000.0,109820.89552238806,1
177,2020,DXC,DXC Technology Company,Technology Services,120600.0,-149000000.0,-1235.4892205638475,3643000000.0,30207.296849087896,20000000.0,165.8374792703151,17729000000.0,147006.6334991708,17709000000.0,146840.7960199005,1
178,2019,DXC,DXC Technology Company,Technology Services,108540.0,-5369000000.0,-49465.63478901787,4676000000.0,43080.89183711074,1342000000.0,12364.10539893127,19577000000.0,180366.68509305324,18235000000.0,168002.579694122,0
179,2018,DXC,DXC Technology Company,Technology Services,97686.0,1257000000.0,12867.759965604078,5807000000.0,59445.57050140245,2062000000.0,21108.44952193764,20753000000.0,212446.0004504228,18691000000.0,191337.55092848517,0
180,2021,VZ,Verizon Communications Inc.,Communications,132200.0,22065000000.0,166906.20272314674,77312000000.0,584810.8925869894,29095000000.0,220083.20726172463,133613000000.0,1010688.3509833586,104518000000.0,790605.1437216339,1
181,2020,VZ,Verizon Communications Inc.,Communications,118980.0,17801000000.0,149613.38040006722,77091000000.0,647932.4256177509,30639000000.0,257513.8678769541,128292000000.0,1078265.2546646495,97653000000.0,820751.3867876955,1
182,2019,VZ,Verizon Communications Inc.,Communications,107082.0,19265000000.0,179908.85489624774,77142000000.0,720401.1878747129,29937000000.0,279570.79621224856,131868000000.0,1231467.473524962,101931000000.0,951896.6773127136,0
183,2018,VZ,Verizon Communications Inc.,Communications,96374.0,15528000000.0,161122.6287642492,75355000000.0,781903.3803793147,31737000000.0,329311.4933726801,130863000000.0,1357869.047396699,99126000000.0,1028557.5540240188,0
184,2021,ORCL,Oracle Corporation,Technology Services,132000.0,6717000000.0,50886.36363636364,33563000000.0,254265.15151515152,15836000000.0,119969.69696969698,42440000000.0,321515.1515151515,26604000000.0,201545.45454545456,1
185,2020,ORCL,Oracle Corporation,Technology Services,118800.0,13746000000.0,115707.07070707071,32624000000.0,274612.7946127946,15653000000.0,131759.25925925927,40479000000.0,340732.3232323232,24826000000.0,208973.063973064,1
186,2019,ORCL,Oracle Corporation,Technology Services,106920.0,10135000000.0,94790.49756827534,31130000000.0,291152.2633744856,14151000000.0,132351.29068462402,39068000000.0,365394.68761690985,24917000000.0,233043.39693228583,0
187,2018,ORCL,Oracle Corporation,Technology Services,96228.0,11083000000.0,115174.37752005651,31511000000.0,327461.86141247867,14006000000.0,145550.15172299123,39506000000.0,410545.78708899696,25500000000.0,264995.63536600576,0
188,2021,MAR,Marriott International,Consumer Services,121000.0,1099000000.0,9082.644628099171,2653000000.0,21925.619834710746,1712000000.0,14148.760330578512,3415000000.0,28223.14049586777,1703000000.0,14074.380165289256,0
189,2020,MAR,Marriott International,Consumer Services,108900.0,-267000000.0,-2451.790633608816,1442000000.0,13241.505968778696,467000000.0,4288.337924701561,2119000000.0,19458.21854912764,1652000000.0,15169.88062442608,0
190,2019,MAR,Marriott International,Consumer Services,98010.0,1273000000.0,12988.47056422814,4057000000.0,41393.73533312928,2037000000.0,20783.59351086624,5373000000.0,54820.93663911846,3336000000.0,34037.34312825222,0
191,2018,MAR,Marriott International,Consumer Services,88209.0,1907000000.0,21619.109161196702,3909000000.0,44315.20593136755,2521000000.0,28579.85012867168,5215000000.0,59120.95137684363,2694000000.0,30541.101248171955,0
192,2021,GPS,"Gap, Inc. (The)",Retail Trade,117000.0,256000000.0,2188.034188034188,8013000000.0,68487.17948717948,819000000.0,7000.0,16670000000.0,142478.63247863247,15851000000.0,135478.63247863247,0
193,2020,GPS,"Gap, Inc. (The)",Retail Trade,105300.0,-665000000.0,-6315.289648622982,6160000000.0,58499.52516619183,-313000000.0,-2972.459639126306,13800000000.0,131054.13105413104,14113000000.0,134026.59069325737,1
194,2019,GPS,"Gap, Inc. (The)",Retail Trade,94770.0,351000000.0,3703.703703703704,6133000000.0,64714.57212197953,1054000000.0,11121.662973514824,16383000000.0,172871.16176005066,15329000000.0,161749.4987865358,0
195,2018,GPS,"Gap, Inc. (The)",Retail Trade,85293.0,1003000000.0,11759.464434361556,6322000000.0,74120.9712403128,1408000000.0,16507.802516032967,16580000000.0,194388.75405953595,15172000000.0,177880.95154350298,0
196,2021,LMT,Lockheed Martin Corporation,Electronic Technology,114000.0,6315000000.0,55394.73684210526,9097000000.0,79798.24561403508,7821000000.0,68605.26315789473,67044000000.0,588105.2631578947,59223000000.0,519500.0,1
197,2020,LMT,Lockheed Martin Corporation,Electronic Technology,102600.0,6833000000.0,66598.44054580896,8681000000.0,84610.13645224171,8877000000.0,86520.4678362573,65398000000.0,637407.4074074074,56521000000.0,550886.9395711501,1
198,2019,LMT,Lockheed Martin Corporation,Electronic Technology,92340.0,6230000000.0,67468.05284816981,8367000000.0,90610.7862248213,7698000000.0,83365.82196231319,59812000000.0,647736.6255144033,52114000000.0,564370.8035520901,0
199,2018,LMT,Lockheed Martin Corporation,Electronic Technology,83106.0,5046000000.0,60717.6377156884,7370000000.0,88681.92428946165,6644000000.0,79946.09294154453,53762000000.0,646908.7671166944,47118000000.0,566962.6741751498,0
